Text,Review
1972年2月9日，美联储主席阿瑟·伯恩斯在国会出席听证会时对未来的利率和信贷表示乐观。他认为，未来几个月长短期利率可能会进一步下降，同时信贷将保持充裕。,0
2月下旬公布的1月房屋新开工数据显示新开工数进一步上升，显示经济在不断好转。,1
同年2月21日至28日，美国总统理查德·尼克松应邀访问中国。1972年2月28日，中美双方在上海签署了联合公报。,0
这标志着从1972年初至3月初，指数震荡上行，其中1月下旬出现了一次调整后回升。同时，欧洲试图建立一个货币联盟，使得美元在海外继续承压。,1
市场在1972年3月中下旬进入震荡区间，同年3月底开始继续上行，到1972年4月18日，道琼斯工业指数达到969点。,1
市场从1972年4月中旬开始向下调整，道琼斯工业指数到1972年5月9日最低调整至925点。,2
这波调整的原因主要有两个方面：一是1972年3月到4月越南战争出现反复；,0
二是由于价格和工资管制，工业生产增速回升，但1972年第一季度报表显示企业税后利润增速却在回落。,2
1972年5月8日晚，理查德·尼克松总统在两周内第二次发表电视讲话，重申美国军队将按计划如期撤回。,0
5月16日，第一个金融衍生品市场——芝加哥商业交易所国际货币市场（IMM）在芝加哥商品交易所（CME）内成立。1972年5月22日，理查德·尼克松总统访问苏联，同年5月29日，美苏两国领导人在莫斯科举行了一周的具有历史意义的会谈。,0
从5月9日到5月底，市场上涨回升，道琼斯工业指数在5月中旬上涨。,1
1972年6月7日，另一个负面因素冲击了市场，美国最高法院裁定联邦能源委员会有权在能源短缺的情况下分配天然气供应，工业能源使用将排在居民、学校及医院之后。,2
6月17日，水门事件爆发，理查德·尼克松的竞选委员会成员在华盛顿水门大厦民主党总部进行窃听活动，被警方逮捕，水门事件正式开始。,0
6月23日，美国政府宣布实行浮动汇率。,0
6月28日，理查德·尼克松总统宣布不会再有新兵被派往越南。,0
股市从6月初开始一直到7月20日，震荡下行，道琼斯工业指数最低达到910点。,2
1972年7月下旬，美联储主席阿瑟·伯恩斯表态支持美元汇率，他表示美联储可以在合适的时候干预外汇市场，并预期海外美元的回流。,0
欧洲和日本对强势美元表示欢迎，美元汇率开始渐渐走强。,0
8月12日，最后一批美军从越南撤出。,0
股市从7月下旬到8月下旬回升。,1
1972年8月以后，下半年开始大宗商品价格大幅上涨。尽管1971年的工资和价格管制控制了美国的CPI，但对国际市场的定价大宗商品价格无能为力。1972年9月上旬国际大宗商品价格上涨了15%，大宗商品价格的大涨使得货币利率从8月起明显回升。,0
股市从1972年8月中旬到10月中旬回落。,2
1972年股市在1至2月小幅上涨后，从3月到10月的大半年时间保持震荡走势，呈现“三上三下”的状态。,0
转机出现在10月下旬，巴黎传来停火协议可能在十日内达成的消息。1972年10月26日，基辛格在访问南越后表示和平已经握在手中。,1
。第三季度企业利润大幅好转，道琼斯工业指数在11月突破了970点的震荡区间。,1
1972年11月7日，理查德·尼克松再次当选美国总统，此次大选他赢得了50个州中的49个。,0
11月22日，美联储将股票交易保证金要求从55%上调至65%。,0
12月，欧洲国家开始收紧货币政策以应对通货膨胀，将利率上调至9.0%，为20世纪60年代以来的最高水平。,0
股市在11月大幅上涨，1972年12月上旬，道琼斯工业指数最高达到1042点，但12月中旬由于全球利率上升出现了一次调整。,1
整体来看，从1972年10月中旬到12月上旬的上涨是1972年美股最好的行情。随后经济基本面承压，市场下跌的隐患逐渐显现。,1
当时不曾预料到的是 1972 年 12 月的基本面是一个高点，此后将持续回落，而利率也已经处在高位，这就为 1973 年市场的下跌留下了隐患。,2
道琼斯工业指数1972年底最终收于1020点，全年上涨14.6%,1
理查德·尼克松解释道，在阶段3 中的目标是今年实现2.5% 以下通货膨胀率。,0
1月23日，美国总统理查德·尼克松宣布已达成越南战争和平协议。,0
1月27日，越南和平协议在巴黎签署。,0
华尔街有一句名言，“市场不会对同一个事件两次定价”，在1973年1月这一说法相当灵验，当越南战争和平协议正式签署时，市场几乎没有反应，基本保持下跌。,2
1973年2月，美元危机再度爆发。从1月下旬起，市场上出现了大量抛售美元的情况。,2
1973年2月10日，日本东京外汇市场关闭，随后法兰克福、伦敦、巴黎等外汇市场也相继关闭。,2
美元指数在2月上旬大幅下跌。,2
2月12日晚，美国财政部部长乔治·舒尔茨宣布美元再度贬值10%，每盎司黄金兑换42.22美元，美元对主要货币贬值，同时，日本和其他OECD成员国也开始采用浮动汇率制度。,2
这标志着《史密森协议》的失败，固定汇率体系正式瓦解。,2
1973年2月23日，美联储加息，将贴现利率从5.0%上升至5.25%。,0
2月26日，关于越南问题的巴黎会议召开，签署了《关于越南问题的国际会议决议书》。,0
同年2月底，汇率风波有所平息，德意志银行能够在市场上“卖出”美元。,0
然而，这并未改变市场单边下跌的趋势，道琼斯工业指数在3月下旬触及923点的低点。,2
1973年3月29日，美国从南越撤出最后一批军队，结束了近10年的越南战争。,0
4月3日，世界上第一部手机在纽约诞生。,0
股市的下跌持续，表现为震荡下行。,2
下跌的主要逻辑实际上非常清晰，经济增速不断下移的同时市场利率不断上移。,0
1973年4月20日，美联储再次加息，将贴现利率从3.9%上调至9.739%。,0
祸不单行，1973年4月30日，包括日宫办公厅主任哈里·霍尔德曼（Harry R. Haldeman）和司法部部长理查德·克莱因斯特（Richard Kleindienst）在内的理查德·尼克松的四名高级助手因“水门事件”辞职。同时，理查德·尼克松在向全国发表的电视讲话中表示，他承担发生“水门事件”的责任，但他不知道这件事旨在刺探政治情报，也没有掩饰这一事件的企图。,0
1973年5月10日，美联储再次加息，将贴现利率从5.75%上调至6.0%。,0
1973年5月17日，美国参议院专门小组开始“水门事件”听证会。,0
同年5月21日和5月29日，美联储对商业银行实施窗口指导，旨在限制贷款发放。,0
此时，全球范围内的货币紧缩抗通胀浪潮已经兴起，日本、联邦德国等国家纷纷加息。,0
同年6月8日，美联储再次加息，将贴现利率从6.0%上调至6.5%。,0
为了对抗通胀，1973年6月13日，理查德·尼克松总统宣布了第二次物价冻结，与1971年8月的冻结不同，此次冻结仅针对物价而不涉及工资。,0
1973年6月29日，德国马克再度升值。作为应对，美联储当天做出两项决定，斯工业指数跌至869点，相比年初跌幅近15%。,2
1973年7月5日，美联储提高了商业银行存款利率的上限。,0
同年7月中旬，美联储大幅提高了与其他国家央行的货币互换金额，以稳定汇率，美元升值对股市形成一定利好。,1
股市在1973年7月迎来了一次显著的反弹，道琼斯工业指数从869点反弹至937点。,1
同年7月的反弹受到了情绪和季节性因素（summer rally）的推动，基本未能改变利率上行的趋势，那段时间利率几乎持续上行。,0
同年8月13日，美联储再次加息，将贴现利率从7.0%上调至7.5%。,0
股市在1973年8月再次下行，并在8月22日跌破此前年内低点，道琼斯工业指数跌至852点。,2
1973年8月下旬开始市场有所好转，主要原因是市场预期利率可能见顶。,1
事实上，美国3个月期国债到期收益率在8月14日达到高点9.05%后便未继续上行，之后几个月内未超过该高点，并在9月中旬以后开始逐步回落。,0
股市从1973年8月下旬到10月下旬出现了全年最大的一次反弹，其间利率下行、通胀情况有所好转，1973年10月26日，道琼斯工业指数回升至987点。,1
然而，致命一击随之而来，第一次石油危机爆发。,2
1973年10月6日，中东第四次战争爆发，阿拉伯石油生产国为了打击以色列及其支持者，决定使用石油作为武器。,0
同年10月16日，科威特、伊拉克、沙特阿拉伯、卡塔尔和阿拉伯联合酋长国五个阿拉伯国家决定将海湾地区原油市场价格提高17%。,0
1973年10月17日，阿拉伯石油输出国组织（OPEC）部长级会议决定减少石油产量，以1973年9月各成员方的产量为基准，每月递减5%，并对支持以色列的国家的石油供应逐月减少3%。,0
1973年10月18日，阿布扎比宣布完全停止对美国输出石油。,0
